Area,ED,Energy,SS,ResidueLength,PairNumber
4500.72,393.597,491.26,11,54,28
12972.9,92504.3,12357.5,203,273,4429
11860.5,32081.5,-1788.83,162,203,1580
21343.1,410954.0,165042.0,58,473,14125
4691.13,2673.78,-139.52,19,72,205
3784.16,524.194,-648.14,4,43,52
4808.96,4806.0,-1494.0,15,75,367
15355.6,89010.4,5766.0,89,289,3710
3639.06,482.275,-686.23,3,36,35
5693.98,3131.75,-1937.08,52,86,205
7102.15,15200.0,-2248.0,21,122,849
10034.2,26358.8,-1131.43,24,158,1403
8672.79,34826.0,-3465.0,26,185,1993
4331.01,1013.17,-493.46,27,62,102
6469.61,5337.89,109681.0,19,96,347
6244.84,3402.9,586.82,19,101,206
10176.7,10605.4,-2510.97,104,154,587
24268.8,265246.0,1311.9,285,540,8870
14444.4,80698.9,5067.16,82,320,3466
11520.9,36065.1,-4679.59,178,206,1521
14710.6,79358.0,642802.0,155,320,3466
21754.9,408908.0,-1616.73,63,473,14125
5374.43,4231.72,-850.025,17,79,317
7374.82,13859.7,29999.7,89,120,809
5023.67,3098.98,-519.67,35,76,222
4273.8,1997.12,526.19,24,75,165
12113.4,52590.4,-247.441,148,218,2391
5343.99,2263.41,583.55,19,75,165
12034.9,46821.0,-4907.0,42,204,1694
18403.8,160469.0,60368.4,94,359,6068
24208.6,276714.0,-4608.65,288,537,8350
21775.1,350486.0,14233.5,253,440,10967
10273.3,19376.9,-1450.05,29,157,1113
3920.03,2164.91,-983.664,183,54,165
9524.08,11327.4,-421.485,222,139,587
3748.8,569.863,-554.71,5,43,52
13304.8,75350.4,-5243.16,180,264,3217
15211.1,251756.0,24033.2,101,346,7851
15374.7,157525.0,2543.6,119,310,6737
14777.4,79924.0,945.951,137,320,3466
12388.4,60775.0,725392.0,245,237,2672
8596.81,38006.0,-4038.0,16,166,2118
4583.45,2779.43,-871.11,19,65,202
26149.1,619413.0,-14503.0,164,599,19042
3239.9,584.664,53.013,11,51,45
11066.7,31369.6,-691.474,143,203,1580
33076.4,1034590.0,-18277.0,159,820,29095
9938.93,28353.5,-2133.48,176,158,1403
8192.31,20441.9,-3605.32,108,163,1162
7740.3,9488.26,-2534.06,101,130,490
11369.0,49334.2,-4257.25,140,215,2188
20136.0,347916.0,-2647.01,285,440,10967
7782.89,8979.0,284.74,15,130,515
12070.1,71478.0,-93.7121,180,262,3211
7345.41,5778.38,-1344.21,44,79,292
10457.4,27119.3,696.722,146,172,1412
3933.35,685.45,-274.54,23,58,43
5111.72,2859.97,-930.777,119,77,244
3705.77,545.84,-637.29,5,43,52
8320.54,15572.4,-370.61,28,127,802
10684.4,27346.4,-4174.01,115,214,1469
9663.38,26335.4,-3258.98,26,174,1415
11650.2,36852.9,-5137.11,131,234,1581
7980.65,10801.7,-1325.06,22,123,621
3506.69,687.44,-217.4,3,31,53
8897.38,12418.0,4720.58,124,136,619
24236.1,275831.0,-1396.3,305,540,8870
8633.34,4766.93,-924.103,23,131,271
16274.2,167358.0,-1996.77,49,320,6391
11537.9,33038.6,3248.4,66,210,1213
8350.27,9466.27,-3005.63,200,138,554
4386.75,2738.26,-664.45,28,65,202
7074.68,13281.1,-902.868,18,96,804
9380.48,25748.4,-975.037,29,174,1415
6609.76,9099.34,-757.416,128,95,543
7656.11,14020.3,-1358.2,95,120,809
10380.3,27247.5,167599000.0,67,194,1521
7003.65,7415.16,852.09,23,109,432
4606.81,6061.25,296.5,19,67,481
12215.5,45237.0,-6606.0,53,217,1813
3942.66,1224.13,-978.61,9,55,88
8377.4,20879.2,433.46,47,143,1203
19304.3,248423.0,-10264.0,85,434,8609
6750.63,17127.8,-1962.1,8,128,1065
6291.13,3403.16,-1016.7,46,86,205
3948.09,1444.27,-740.289,156,52,133
3577.66,709.425,-188.0,6,31,53
8459.79,14424.0,-1290.28,16,140,845
13686.3,87838.0,2059.46,51,291,3799
8053.15,14389.3,49.158,33,127,802
6319.21,5140.94,-3076.9,17,109,317
6775.53,11417.3,-191.748,151,111,651
7773.95,14605.0,-2648.0,29,118,845
8311.81,0.0,1050930.0,28,140,590
5265.36,3249.8,-717.586,157,71,249
6254.88,7103.92,-569.379,61,90,405
9432.53,37642.2,-2220.03,42,180,2054
10588.5,35374.8,-712.992,203,208,1691
18988.1,180356.0,-16440.0,240,478,6410
13196.8,55759.0,-7015.0,180,258,2466
5179.94,2913.35,971.942,100,67,224
4882.62,2868.82,-1136.48,21,77,244
10272.9,28233.5,-1129.28,143,158,1403
8978.68,26642.0,-1383.53,33,155,1364
10866.6,35986.7,3367220.0,106,166,1111
6770.32,11996.9,-1656.83,5,105,765
7995.51,10905.9,-2329.04,78,156,654
7549.37,8996.0,-2841.0,6,118,455
4091.81,2306.24,-1101.9,33,63,184
13225.8,72614.0,-7054.0,39,252,2259
9048.57,12012.7,-1827.47,119,128,693
12210.8,45629.1,3328.21,156,273,2061
9251.13,36102.0,-2644.0,35,167,1989
7562.51,15725.5,-1050.94,101,134,970
3994.11,387.707,1015.1,11,54,28
9783.58,29200.3,-2352.51,90,166,1414
4413.28,984.597,-960.88,4,55,88
4884.99,765.175,-420.79,17,58,43
13338.2,75467.9,-5242.06,182,264,3217
13494.7,47020.0,-7209.0,42,247,2062
8800.59,11469.4,-658.145,40,156,654
7664.72,9331.56,-1514.08,92,138,554
5032.02,4312.81,-1211.48,22,79,317
6894.21,7846.39,-3408.9,12,117,427
3554.34,597.066,-574.21,15,43,52
9567.48,12545.5,-1427.57,73,128,693
10489.7,26406.0,-4909.0,46,216,1315
4305.92,2602.93,-462.34,29,63,184
7301.18,12612.1,-1697.6,15,123,726
3998.56,2098.09,-1010.7,5,63,184
8631.11,31896.0,-5036.0,43,153,1570
7933.32,12850.3,-2521.24,77,132,806
7947.7,14496.7,-9.7279,23,127,802
16982.6,131354.0,-9338.0,91,356,5122
7818.45,10731.0,-3210.0,16,126,653
11770.4,32682.7,-1697.5,87,166,1414
6396.72,6971.12,-1253.63,78,118,426
3496.57,687.509,157.82,4,31,53
4721.99,6883.19,-259.28,19,68,481
4769.59,2128.38,261.04,14,75,165
3683.2,384.918,855.53,15,54,28
18150.1,270127.0,-4551.94,98,346,7851
7177.4,4107.57,-1279.23,85,101,249
13444.0,135332.0,-2524.49,50,279,5626
6797.58,5196.35,-258.37,20,100,346
3885.7,1464.75,-766.891,158,52,133
7187.99,12697.9,-2117.24,148,123,726
8461.65,11329.2,534.76,10,152,693
4801.75,2551.0,-2942.0,8,74,203
16757.0,152255.0,-5393.0,38,332,5857
5719.16,1056.13,-1468.0,7,57,76
17148.6,152394.0,-7286.0,40,345,5525
11906.3,28881.0,-2228200.0,96,219,1469
4903.31,1934.88,-681.18,2,66,164
11500.7,60077.2,-2535.31,230,214,2600
6187.21,5362.55,3428.42,14,99,321
4818.62,2141.7,12.839,12,75,165
10457.7,23641.2,-1451.71,36,176,1313
4499.89,6283.03,-512.75,11,68,481
10534.7,24749.5,-1065.24,36,189,1361
12498.3,73480.2,-4624.13,29,249,3630
8478.33,25087.7,-1924.05,23,157,1519
4787.2,1991.26,-219.3,9,75,165
7489.96,4171.09,-1322.55,87,101,249
3879.51,480.902,-701.53,2,36,35
13073.3,91000.1,-3074.01,240,254,3885
4712.9,2253.03,-1287.6,11,71,188
7110.23,7362.97,-129.873,49,90,405
9712.26,13467.0,-4275.0,30,179,768
14354.1,54648.1,-1589.62,137,215,2188
3627.58,554.893,-566.85,6,43,52
4428.91,2335.23,-1282.8,33,63,184
6287.61,4953.44,142.963,46,79,292
9579.77,39916.1,-3561.26,74,196,1885
4413.84,6174.11,31.622,21,67,481
11797.9,37157.8,-5418.55,161,225,1755
12981.8,60943.9,-1259.74,24,247,2754
11813.9,33520.1,2191.8,57,210,1213
15356.8,60277.0,-5591.0,42,280,2678
8320.75,12318.2,30324.6,35,130,694
7687.91,9770.68,-2886.66,176,135,587
14570.3,96839.0,-5546.0,32,280,4148
14005.2,92275.0,-6675.0,43,378,3980
9303.16,38178.5,-3038.1,40,180,2054
12474.9,56761.9,-1575.1,46,220,2461
9155.81,26925.4,-2848.71,180,158,1403
12614.0,77944.5,-1069.69,63,272,3539
13585.1,66640.8,-3411.68,202,243,2902
11622.3,56288.0,-5022.0,48,227,2461
10985.9,43205.0,-4646.0,70,188,1927
21641.2,515106.0,-12234.0,334,540,18067
17370.4,242591.0,-10264.0,135,441,8869
15606.1,88729.6,60075.0,92,301,3369
3630.7,537.088,-467.33,5,43,52
13773.5,135837.0,-2981.48,217,279,5626
13045.9,72085.8,-1641.68,183,262,3211
10560.2,56255.0,-5704.0,18,218,2823
13015.3,78493.8,-1825.3,130,320,3466
3968.57,366.424,690.48,11,54,28
7861.67,13743.5,-3198.17,117,170,771
8379.99,25311.7,-219.931,33,157,1519
13306.8,63367.0,-6542.0,54,286,2830
12996.6,57194.1,-4531.76,121,224,2192
11290.5,55691.5,-570.35,173,209,2967
9233.6,37927.0,-2570.3,42,180,2054
4571.49,6345.22,-588.22,23,68,481
8334.59,15961.5,-995.371,115,160,976
10492.8,59120.7,-4283.51,305,217,2904
26686.9,284011.0,-11678.5,291,540,8870
5373.51,4253.85,-1572.03,14,88,292
6552.75,8171.92,-3327.8,2,106,549
7338.78,6903.17,-1139.03,164,108,428
12906.3,138711.0,-7160.0,38,280,5737
14022.7,82005.4,948.771,65,272,3539
7465.54,12551.9,2758.35,144,123,726
7618.9,9020.02,-696.168,208,107,517
3682.29,547.592,-388.6,6,43,52
11907.3,30235.9,-2825.27,72,194,1521
4294.85,2074.88,244.64,36,75,165
11320.7,38216.8,-3886.21,38,196,1997
3569.11,665.531,-8.9904,3,31,53
9112.39,9163.02,-2517.01,110,149,549
9665.4,39261.1,-1218.49,74,196,1885
10071.0,26129.7,27319.3,140,172,1412
15822.3,166009.0,-1234.09,40,320,6391
4510.7,3618.0,-1605.0,8,65,268
8087.41,9438.05,-2884.7,16,135,587
6979.22,7341.99,535.6,35,109,432
7239.81,6542.4,-796.113,4,95,372
14468.3,53075.0,28.3338,47,288,2334
8670.45,10519.2,-1549.52,233,139,587
16262.5,139291.0,-4466.0,64,303,3384
7778.17,9354.79,1433.51,179,135,587
13467.6,75642.5,-5238.75,182,264,3217
5445.92,4376.88,-698.883,17,88,292
12096.2,38449.8,-327.846,150,235,1818
12710.3,60991.9,1789100.0,211,214,2600
19071.0,292520.0,-9360.0,53,400,9270
6156.98,8120.55,-3098.2,9,106,549
6540.76,13592.7,-1054.0,12,103,883
10648.7,53396.0,-5518.0,43,210,2383
15595.9,52498.0,-5864.0,96,299,1945
4459.11,1747.14,-118.38,8,61,116
5023.09,2180.56,-802.08,7,75,165
4456.16,1074.75,-443.6,28,62,102
6820.89,6438.15,-1036.0,33,99,372
9348.76,17570.2,-4148.75,96,183,931
6855.39,5529.85,-813.249,19,99,321
9062.49,9582.82,14483600.0,185,135,587
16681.8,157455.0,26264.0,93,359,6068
9168.91,39267.8,-1826.49,74,196,1885
4790.36,4441.0,-1890.0,2,53,168
4784.16,2065.24,-432.39,9,75,165
5663.57,10681.1,-651.126,67,102,764
9442.0,28657.4,-2838.81,42,156,1364
13713.4,96340.2,2543.61,262,294,4249
23074.8,281327.0,5275.52,61,468,9276
5571.3,7661.47,-1149.8,9,99,583
8872.01,20199.0,-2388.0,31,157,1158
6012.29,11174.5,392952.0,18,102,764
3677.91,1189.74,-992.16,17,56,87
4577.97,2717.0,-1531.0,6,67,221
11951.1,79388.1,-5468.99,44,252,3882
7622.79,6273.0,-2288.0,23,111,346
10130.2,38443.7,1265.03,15,193,2118
5417.24,5279.0,-2695.0,23,88,370
9468.72,36674.3,-3767.94,31,196,1997
9394.06,27202.0,-4895.0,113,174,1467
9158.24,20290.0,-2791.91,171,163,1162
11455.2,68638.0,-5616.0,177,247,3371
5862.08,12988.2,-987.92,9,103,883
11217.2,32910.6,-2389.0,45,210,1213
12066.1,70389.6,-6313.31,138,272,3295
8258.69,12969.9,21373.9,22,132,806
9296.95,16967.1,-2378.38,32,142,844
13837.0,95635.0,8877.6,221,294,4249
4378.99,2731.5,-861.91,19,65,202
19388.2,252520.0,-8433.0,53,353,7830
10823.1,32730.0,-3880.0,69,196,1636
6824.61,7790.82,-2587.8,11,117,427
14974.5,75903.7,426.09,253,336,3302
4441.99,1066.41,-632.81,28,62,102
18884.2,304987.0,-10969.0,107,426,11419
5534.15,2974.59,-646.62,7,65,202
11086.0,45950.0,-4715.0,28,206,2194
24654.0,484711.0,-18688.0,354,671,15350
10367.6,20696.8,-4598.71,111,211,1026
3520.79,680.364,-345.82,6,31,53
13130.7,82075.0,-6133.0,60,284,3888
10227.1,44009.2,1224.98,217,159,2181
3990.84,577.612,-438.22,10,43,52
16078.7,163781.0,-7472.18,215,352,6744
4615.43,6420.94,-85.02,13,67,481
3654.75,517.378,-836.1,1,36,35
6243.71,4099.98,-232.17,16,100,294
12804.0,46398.3,-706.87,177,273,2061
4539.11,1036.1,-951.54,28,62,102
6028.46,3836.0,-1663.0,13,89,246
8774.61,21929.8,794.71,38,143,1203
4910.41,4302.43,-1532.73,21,79,317
4625.93,1009.68,-925.68,20,66,101
22605.1,410715.0,-2343.95,63,473,14125
4513.99,1029.05,-985.73,28,62,102
6502.83,14126.3,-1287.0,19,103,883
8844.53,9902.37,2990.6,54,144,553
19743.3,232568.0,-9653.0,52,441,7710
3965.05,768.808,-2268.3,9,54,64
10627.6,42267.0,-4607.0,23,225,2060
3651.83,542.295,-713.93,5,43,52
10230.2,26292.9,-470.176,24,174,1415
6905.02,11357.3,166.013,166,111,651
8043.19,21730.0,-3253.0,28,154,1305
4197.5,662.507,-592.69,17,58,43
22172.7,410403.0,-14424.0,382,546,13966
9060.63,24894.0,-4596.0,4,147,1160
6346.61,4786.83,-1734.2,15,107,319
6237.82,4176.67,-1425.79,82,88,318
13434.5,171069.0,-5772.0,43,357,7577
8108.4,8856.72,1487.3,43,144,553
14174.8,63458.7,-5151.81,20,247,2754
3708.11,582.788,-670.62,5,43,52
6410.43,5179.39,-1506.77,37,79,292
5033.93,3217.2,-928.73,14,71,249
5542.57,3426.5,-716.915,132,51,132
3456.83,700.036,96.385,1,31,53
4598.85,2215.72,-1409.3,11,71,188
7159.33,12530.3,13911.2,21,123,726
8001.53,11666.8,-1112.88,216,114,689
13963.8,68462.0,-8036.0,56,290,2907
7828.83,9441.89,-2233.06,205,130,490
8071.22,11625.9,-669.608,114,128,693
11064.6,62438.1,-5590.75,262,245,3058
13156.5,40266.8,-3266.56,114,234,1581
4752.85,1840.52,1383450.0,112,66,166
5531.4,4348.81,5289.95,16,88,292
13973.0,91140.7,-2478.9,222,254,3973
6163.36,5025.33,-406.862,17,96,347
8961.12,12257.9,1205.0,25,152,693
9800.75,26527.0,117506000.0,97,172,1412
15112.5,162351.0,17703.4,49,287,6171
7010.99,13025.7,564479.0,22,96,804
6521.64,5728.6,-1303.7,28,99,372
7693.96,13757.7,-3482.26,117,170,771
6122.17,4947.31,316.897,63,86,367
22668.1,516317.0,-268.723,347,540,18067
27622.6,437696.0,-12120.0,34,376,6518
9041.4,12250.8,3804.95,92,136,619
3819.41,640.907,-392.18,24,50,42
4286.09,2125.81,-1440.2,10,71,188
5678.51,7082.35,-850.235,78,93,545
14640.4,52628.8,-3409.96,127,223,2059
10990.4,41785.9,-5401.15,136,227,2059
4871.5,5961.15,-29.977,23,68,481
8544.18,18290.0,-4826.0,16,146,891
7888.98,12477.1,166395.0,42,130,694
4117.52,428.972,575.37,11,54,28
15299.2,161947.0,-1482.95,54,320,6391
14622.3,57916.8,-2304.4,133,215,2188
15463.7,151524.0,-5042.0,43,311,6067
18964.7,181433.0,1558900.0,215,403,6746
7342.23,9580.74,-2021.64,26,123,621
11875.2,28025.6,366.09,32,178,1410
9497.03,12502.1,-2346.2,31,136,619
3802.99,647.156,-600.96,24,50,42
9614.67,11360.2,-1249.84,27,139,587
5196.61,4220.37,-1139.44,17,88,292
14641.9,249107.0,-1295.91,75,345,7727
17511.5,156749.0,-8049.0,38,364,5018
5295.37,3724.87,-1255.19,65,85,269
9645.95,26437.0,-3810.0,55,152,1409
4225.02,2716.62,-671.38,23,65,202
3377.65,705.375,145.32,3,31,53
8647.94,9396.27,2149.1,47,144,553
10560.7,41701.0,-3996.0,47,202,1994
14621.6,101775.0,277058.0,45,283,3965
7259.32,10893.8,-1034.64,84,114,689
5523.25,2836.48,-910.4,15,72,205
15135.7,99827.1,-3123.57,42,281,3974
3902.41,558.122,-593.85,6,43,52
4246.64,369.219,817.86,11,54,28
4024.23,640.51,-203.86,16,58,43
6115.95,8008.77,-3460.7,9,106,549
4401.21,1013.66,-1444.4,21,66,101
8487.6,25996.6,-1626.15,29,156,1364
3919.45,1568.47,-996.32,9,61,134
12786.9,55984.5,131206.0,123,224,2192
9861.91,31226.6,433422.0,140,179,1626
5623.14,3414.74,-1424.32,59,86,205
15439.7,88747.2,-159.242,95,301,3369
7953.83,20934.4,301.92,42,143,1203
3440.03,570.454,-285.21,15,51,45
3799.23,1533.46,-1228.4,6,56,114
6223.08,6842.85,-945.39,18,107,431
5946.13,12939.4,-1798.0,11,103,883
6128.7,8175.03,-3692.1,11,106,549
20911.9,411870.0,2976230.0,65,473,14125
16159.0,88811.1,262300.0,83,289,3710
6547.48,3436.24,1358.2,30,101,206
12532.8,38248.7,-1062.98,35,235,1818
13794.7,70134.1,4997.67,174,325,3143
8332.87,4694.78,64036.9,26,131,271
4295.4,2436.84,-963.97,19,63,184
7081.88,10310.4,522.757,213,101,584
6231.94,6332.35,-1892.6,17,108,424
10353.2,44043.6,-523.838,33,197,2257
7049.98,4518.13,-2221.1,15,110,294
11372.5,117082.0,-8827.0,156,274,5417
12167.4,72069.0,-5646.0,57,290,3544
4022.08,2741.03,-326.44,11,65,202
4554.02,2619.14,-788.99,28,63,184
14835.5,101726.0,-3381.71,38,283,3965
7296.13,4082.13,-1273.92,9,101,249
13199.5,47551.1,742515.0,138,223,2059
12380.2,57555.2,4912390.0,186,223,2822
6463.77,3017.0,-1753.0,18,99,207
4652.28,1013.94,-950.22,24,66,101
3492.35,696.593,219.84,7,31,53
12953.7,61086.9,-2065.01,34,247,2754
6619.74,1902.47,-1081.31,68,84,136
5368.15,3472.95,-720.849,135,51,132
3539.78,523.158,-695.4,5,43,52
8228.19,5482.6,-1413.84,34,86,205
6867.95,7768.0,-2968.2,11,117,427
5928.1,11002.0,-2326.0,48,104,764
5701.51,3662.8,17.541,36,78,226
4985.43,6579.23,-624.76,18,68,481
5525.96,2424.36,1072.5,4,81,169
9529.27,39975.0,-5565.0,14,184,2057
10484.0,37995.3,-1515.53,29,205,1751
6358.4,5395.3,-520.39,78,86,367
5094.65,2348.61,868.93,27,76,165
4435.13,2710.32,-483.24,38,65,202
3737.82,464.951,-958.34,2,36,35
3890.79,2064.28,-1967.3,4,63,184
19836.2,291612.0,-8448.0,32,390,8600
18130.7,328024.0,-10699.0,69,420,12489
13146.2,79603.1,970.165,53,272,3539
3832.37,544.496,-595.21,5,43,52
4113.41,1452.12,4970.27,160,52,133
9141.93,38004.7,-2569.16,45,180,2054
8736.97,25552.0,-1600.01,126,157,1519
16474.5,178680.0,-8595.0,73,347,6976
6355.6,11329.9,-2170.97,140,111,651
3980.76,2091.86,-1672.6,4,63,184
9404.15,37924.9,-2450.07,40,180,2054
4463.7,2196.65,-1390.2,12,71,188
10586.8,63554.0,-4248.0,134,201,2673
12571.2,54030.7,-4107.84,156,218,2391
23101.5,236818.0,2389.81,289,537,8350
10759.2,35946.5,698753.0,117,166,1111
6959.42,4539.46,-2177.7,5,110,294
22218.1,352367.0,-5032.53,269,440,10967
6888.26,17640.9,-2537.8,11,128,1065
5866.82,1085.85,-1445.0,6,57,76
4177.11,2435.66,-969.29,20,63,184
3336.12,664.261,16.741,3,31,53
8061.47,9403.77,-1658.25,183,135,587
9966.61,23856.0,-3753.0,23,165,1305
7112.06,5668.89,-1955.75,12,99,321
9623.74,17043.4,42586.7,35,183,931
19376.5,216522.0,-11270.0,196,379,6982
4588.65,2203.35,-1151.6,4,61,184
7793.05,9639.06,-1995.09,85,138,554
3513.33,524.847,-320.4,13,43,52
4081.01,2340.28,-101.37,24,63,184
4477.39,974.253,-1419.0,14,66,101
18072.8,203062.0,-4613.55,164,390,7459
5231.0,3408.29,-1922.3,22,70,205
4388.83,1681.03,-666.465,85,64,133
16418.6,161173.0,-3424.73,208,352,6744
10854.5,37905.5,-936.465,37,205,1751
4861.2,1595.79,-1140.0,6,70,131
19868.2,275920.0,11817.6,51,420,9137
4020.12,2085.2,-2081.2,5,63,184
6945.07,4371.06,385746.0,7,88,318
10107.1,26756.9,-936.525,22,174,1415
4418.02,981.523,-470.05,4,55,88
6437.76,1887.13,-1089.43,34,71,103
4711.3,2621.41,-715.94,17,65,202
6278.72,1800.79,-1334.28,35,71,103
26932.8,517389.0,-14281.0,111,561,15002
13731.1,97387.4,4038.95,232,281,4061
5121.06,3118.55,-2476.3,4,65,202
5097.37,3126.4,-2425.0,4,65,202
9407.26,12154.1,172.5,23,152,693
14437.6,104597.0,-8120.0,39,300,4155
8272.37,12409.2,-1600.36,208,117,519
32510.9,827634.0,-23198.0,171,886,22314
6115.95,7238.09,-974.088,80,93,545
3445.69,670.351,430.54,5,31,53
8376.93,9162.0,-3145.0,18,126,485
12266.5,88168.0,-6351.0,37,268,3974
4361.44,2615.83,-1213.5,18,65,202
13692.9,149213.0,-11081.0,68,367,6073
4224.01,781.147,-1681.7,12,54,64
4429.26,2558.7,-1238.7,9,72,205
13187.7,64184.5,4810.9,44,279,2979
3679.06,563.825,-271.05,15,43,52
4242.92,2841.72,-1006.6,40,65,202
10373.2,26055.5,4219880.0,75,172,1412
6730.77,13323.9,-979.333,181,96,804
13663.6,133475.0,-7723.0,71,300,5834
4741.81,3042.42,-241.018,155,71,249
3425.01,1284.53,-539.512,5,40,100
9770.64,28340.7,52.5343,66,194,1521
9777.45,17745.0,-4291.0,60,166,980
4068.29,1424.63,-767.692,164,52,133
3529.35,666.599,146.81,6,31,53
6085.79,5265.17,-2081.9,23,88,370
3797.97,453.966,-871.92,4,36,35
4318.24,725.517,-566.61,19,58,43
9827.51,21097.0,202.5,55,143,1203
9958.3,10525.3,-3417.43,91,154,587
14250.9,88497.3,-1107.07,210,254,3973
12847.8,61794.6,1095.85,165,223,2822
5238.63,1786.88,-1504.5,3,70,131
4498.63,6544.04,608.47,21,68,481
10117.5,34311.9,-1915.14,192,208,1691
13441.7,82129.9,951400.0,57,272,3539
9676.93,19306.0,-2681.0,28,137,890
10589.2,46863.0,-6468.0,36,184,1810
4086.97,5894.92,1661.2,18,68,481
9780.21,39825.5,746401.0,206,159,2181
17718.8,147003.0,-6030.28,103,362,5847
5142.6,6211.88,-396.47,25,68,481
14036.1,167774.0,-6902.0,43,307,7203
8550.44,26576.3,1007.25,26,156,1364
12821.2,60361.8,-4521.22,161,223,2822
7884.47,14317.6,-518.95,21,127,802
5681.78,1033.04,-1352.9,8,57,76
5495.33,1088.08,-1860.3,2,57,76
6809.59,7747.84,-3397.8,11,117,427
5317.85,1700.35,-1358.29,70,84,136
14032.2,86397.6,-1144.58,60,291,3799
3424.86,696.534,229.57,7,31,53
8486.58,26606.1,555.024,24,156,1521
9061.45,12203.8,1336.8,27,152,693
11138.0,48218.0,-4126.0,110,211,2253
5688.11,4227.1,-1636.1,17,90,317
11664.6,37512.9,37406.6,25,235,1818
7101.98,7172.82,3364760.0,73,118,426
22721.3,501633.0,-14574.0,111,603,16774
3449.23,653.818,326.14,3,31,53
6057.96,4714.0,-3643.0,22,89,346
7016.97,7310.03,-685.028,20,118,426
4808.98,2614.0,-919.79,14,65,202
4710.15,2188.78,279.16,14,75,165
3325.33,696.295,-289.95,7,31,53
21120.3,410478.0,53212.7,56,473,14125
6884.42,9189.57,-933.886,4,95,543
12574.7,57889.0,-5598.0,166,262,2326
5714.83,1109.89,-1080.3,15,57,76
12326.0,33661.3,1310.3,53,210,1213
5878.28,8240.81,-1245.9,14,99,583
9301.1,36728.4,-3983.77,32,196,1997
10927.6,38044.2,437994.0,34,205,1751
5363.55,3800.3,-1082.87,120,85,269
11282.3,55314.0,-4555.0,22,194,2528
3616.43,531.893,-511.4,7,43,52
9590.3,30800.8,7086.92,226,171,1747
9317.1,12110.8,763.66,18,152,693
5116.83,3119.44,-2462.4,4,65,202
4054.3,5633.69,-821.32,19,68,481
4575.49,2061.93,-366.758,6,63,166
3862.59,1456.54,-846.206,128,52,133
3674.86,602.626,-539.09,15,43,52
8549.8,24634.0,-4353.0,24,181,1521
14893.2,102337.0,-3833.58,44,283,3965
6145.48,9138.0,-2117.0,7,105,581
11400.0,63716.0,10574.7,265,245,3058
12754.4,27305.0,-7100.0,40,237,1311
4931.17,2825.18,-1052.63,20,77,244
8567.54,21400.6,65106.9,86,139,1108
12872.1,52897.3,-3711.24,129,215,2188
7209.32,9947.0,-2673.0,23,132,618
6154.68,10274.6,-703.075,24,109,689
5204.15,3678.76,-198.15,21,82,289
15734.7,75770.0,26146.8,271,336,3302
6906.75,4681.22,-809.384,42,78,268
8627.68,11446.6,-3120.64,119,156,654
3670.21,480.331,-863.55,3,36,35
16390.7,204244.0,-11854.0,84,457,7967
3738.39,435.357,-485.67,3,36,35
9605.88,20163.6,-850.848,206,157,1113
8509.62,20266.0,138.04,28,143,1203
16739.9,179276.0,-940.838,69,367,7087
8457.52,18354.7,-5287.8,15,146,891
15324.6,71119.0,-6723.0,77,286,2608
13072.8,104858.0,-5664.0,43,301,4340
5228.1,1045.67,-1108.4,8,57,76
5113.06,1990.25,-1862.7,9,77,165
13813.5,85467.5,231.702,55,291,3799
9969.87,42890.6,553.573,31,197,2257
10629.2,23181.0,-5603.0,14,185,1118
12989.2,59808.0,-6158.0,191,262,2973
8357.82,34349.0,-2561.69,31,148,1919
19512.5,411649.0,-9774.61,63,473,14125
13233.8,75232.6,-1726.68,171,262,3211
9496.74,16918.7,-2710.28,26,172,973
15651.2,85918.5,-6472.43,101,301,3369
3750.14,6500.75,53.271,26,68,481
4237.61,6024.98,-415.14,16,68,481
15630.6,88060.2,3329.1,83,289,3710
5061.4,3752.38,-1623.44,41,79,292
8577.6,26682.8,-3073.45,44,156,1364
8428.35,15389.7,1238.9,30,127,802
7277.55,9470.0,-3430.0,92,135,585
5932.79,1075.04,-1516.7,6,57,76
12362.3,73400.5,-4772.58,30,249,3630
18058.0,186285.0,-6082.0,45,345,5963
9348.61,38073.0,-2787.43,38,180,2054
4980.21,2722.07,-849.42,11,65,202
8015.72,19271.0,-2942.0,26,151,1156
9792.06,38553.8,-3618.26,40,180,2054
4402.3,2012.65,897.37,35,75,165
6232.72,7348.94,-1280.52,80,93,545
4466.75,1765.4,-805.46,8,66,164
12494.5,90004.0,-5348.0,46,206,2824
3839.56,402.49,778.48,11,54,28
9760.92,16687.0,23990.8,168,172,973
4656.62,2055.78,-329.41,19,75,165
13621.4,161140.0,-8372.0,47,325,6619
12900.2,83108.9,-4761.34,74,252,3882
20132.0,296405.0,-11414.0,116,508,9831
4389.15,422.353,926.64,20,54,28
4549.51,2247.44,-1430.3,12,71,188
15273.4,88908.5,3068.9,86,289,3710
8478.43,23457.0,704087.0,131,154,1252
9673.83,55039.6,61757.3,50,247,2754
4644.8,2095.73,-87.332,7,75,165
4791.77,2932.95,5.23412,20,71,249
15619.8,102313.0,26111300.0,43,283,3965
8062.49,10776.0,-2598.0,17,125,653
5767.46,5953.76,-452.627,102,85,423
13563.2,99358.0,-8477.0,17,217,2322
